Test Method,# configuration parameter,Configuration Key
alluxio.client.file.cache.allocator.HashAllocatorTest#basicHashTest,38,[alluxio.test.mode=true;alluxio.conf.validation.enabled=true;alluxio.master.worker.connect.wait.time=5sec;alluxio.user.rpc.retry.max.sleep=3sec;alluxio.master.standby.heartbeat.interval=2min;alluxio.master.heartbeat.timeout=10min;alluxio.integration.yarn.workers.per.host.max=1;alluxio.user.file.buffer.bytes=8MB;alluxio.zookeeper.address=null;alluxio.zookeeper.enabled=false;alluxio.locality.order=node,rack;alluxio.master.tieredstore.global.levels=3;alluxio.master.tieredstore.global.level0.alias=MEM;alluxio.master.tieredstore.global.level1.alias=SSD;alluxio.master.tieredstore.global.level2.alias=HDD;alluxio.worker.tieredstore.levels=1;alluxio.worker.tieredstore.level0.alias=MEM;alluxio.master.throttle.active.heap.used.ratio=0.5;alluxio.master.throttle.stressed.heap.used.ratio=0.8;alluxio.master.throttle.overloaded.heap.used.ratio=0.9;alluxio.master.throttle.active.cpu.load.ratio=0.5;alluxio.master.throttle.stressed.cpu.load.ratio=0.8;alluxio.master.throttle.overloaded.cpu.load.ratio=0.95;alluxio.master.throttle.active.heap.gc.time=1sec;alluxio.master.throttle.stressed.heap.gc.time=5sec;alluxio.master.throttle.overloaded.heap.gc.time=10sec;alluxio.master.throttle.active.rpc.queue.size=50000;alluxio.master.throttle.stressed.rpc.queue.size=100000;alluxio.master.throttle.overloaded.rpc.queue.size=150000;alluxio.user.client.cache.dirs=/tmp/alluxio_cache;alluxio.user.client.cache.size=512MB;alluxio.user.client.cache.store.type=LOCAL;alluxio.user.client.cache.local.store.file.buckets=1000;alluxio.user.client.cache.page.size=1MB;alluxio.version=2.10.0-SNAPSHOT;alluxio.user.client.cache.timeout.duration=-1;alluxio.user.client.cache.timeout.threads=32;alluxio.user.client.cache.store.overhead=null;]
alluxio.client.file.cache.LocalCacheManagerWithMemPageStoreTest#putNew,44,[alluxio.test.mode=true;alluxio.conf.validation.enabled=true;alluxio.master.worker.connect.wait.time=5sec;alluxio.user.rpc.retry.max.sleep=3sec;alluxio.master.standby.heartbeat.interval=2min;alluxio.master.heartbeat.timeout=10min;alluxio.integration.yarn.workers.per.host.max=1;alluxio.user.file.buffer.bytes=8MB;alluxio.zookeeper.address=null;alluxio.zookeeper.enabled=false;alluxio.locality.order=node,rack;alluxio.master.tieredstore.global.levels=3;alluxio.master.tieredstore.global.level0.alias=MEM;alluxio.master.tieredstore.global.level1.alias=SSD;alluxio.master.tieredstore.global.level2.alias=HDD;alluxio.worker.tieredstore.levels=1;alluxio.worker.tieredstore.level0.alias=MEM;alluxio.master.throttle.active.heap.used.ratio=0.5;alluxio.master.throttle.stressed.heap.used.ratio=0.8;alluxio.master.throttle.overloaded.heap.used.ratio=0.9;alluxio.master.throttle.active.cpu.load.ratio=0.5;alluxio.master.throttle.stressed.cpu.load.ratio=0.8;alluxio.master.throttle.overloaded.cpu.load.ratio=0.95;alluxio.master.throttle.active.heap.gc.time=1sec;alluxio.master.throttle.stressed.heap.gc.time=5sec;alluxio.master.throttle.overloaded.heap.gc.time=10sec;alluxio.master.throttle.active.rpc.queue.size=50000;alluxio.master.throttle.stressed.rpc.queue.size=100000;alluxio.master.throttle.overloaded.rpc.queue.size=150000;alluxio.user.client.cache.evictor.class=alluxio.client.file.cache.evictor.LRUCacheEvictor;alluxio.user.client.cache.evictor.nondeterministic.enabled=false;alluxio.user.client.cache.evictor.lfu.logbase=2.0;alluxio.user.client.cache.async.restore.enabled=true;alluxio.user.client.cache.async.write.threads=16;alluxio.user.client.cache.eviction.retries=10;alluxio.user.client.cache.dirs=/tmp/alluxio_cache;alluxio.user.client.cache.local.store.file.buckets=1000;alluxio.version=2.10.0-SNAPSHOT;alluxio.user.client.cache.timeout.duration=-1;alluxio.user.client.cache.timeout.threads=32;alluxio.network.host.resolution.timeout=5sec;alluxio.user.app.id=null;alluxio.leak.detector.exit.on.leak=false;alluxio.leak.detector.level=DISABLED;]
alluxio.client.block.policy.RoundRobinPolicyTest#getWorkerNoneEligible,29,[alluxio.test.mode=true;alluxio.conf.validation.enabled=true;alluxio.master.worker.connect.wait.time=5sec;alluxio.user.rpc.retry.max.sleep=3sec;alluxio.master.standby.heartbeat.interval=2min;alluxio.master.heartbeat.timeout=10min;alluxio.integration.yarn.workers.per.host.max=1;alluxio.user.file.buffer.bytes=8MB;alluxio.zookeeper.address=null;alluxio.zookeeper.enabled=false;alluxio.locality.order=node,rack;alluxio.master.tieredstore.global.levels=3;alluxio.master.tieredstore.global.level0.alias=MEM;alluxio.master.tieredstore.global.level1.alias=SSD;alluxio.master.tieredstore.global.level2.alias=HDD;alluxio.worker.tieredstore.levels=1;alluxio.worker.tieredstore.level0.alias=MEM;alluxio.master.throttle.active.heap.used.ratio=0.5;alluxio.master.throttle.stressed.heap.used.ratio=0.8;alluxio.master.throttle.overloaded.heap.used.ratio=0.9;alluxio.master.throttle.active.cpu.load.ratio=0.5;alluxio.master.throttle.stressed.cpu.load.ratio=0.8;alluxio.master.throttle.overloaded.cpu.load.ratio=0.95;alluxio.master.throttle.active.heap.gc.time=1sec;alluxio.master.throttle.stressed.heap.gc.time=5sec;alluxio.master.throttle.overloaded.heap.gc.time=10sec;alluxio.master.throttle.active.rpc.queue.size=50000;alluxio.master.throttle.stressed.rpc.queue.size=100000;alluxio.master.throttle.overloaded.rpc.queue.size=150000;]
alluxio.client.file.cache.LocalCacheManagerTest#noSpaceLeftPageStorePut,41,[alluxio.test.mode=true;alluxio.conf.validation.enabled=true;alluxio.master.worker.connect.wait.time=5sec;alluxio.user.rpc.retry.max.sleep=3sec;alluxio.master.standby.heartbeat.interval=2min;alluxio.master.heartbeat.timeout=10min;alluxio.integration.yarn.workers.per.host.max=1;alluxio.user.file.buffer.bytes=8MB;alluxio.zookeeper.address=null;alluxio.zookeeper.enabled=false;alluxio.locality.order=node,rack;alluxio.master.tieredstore.global.levels=3;alluxio.master.tieredstore.global.level0.alias=MEM;alluxio.master.tieredstore.global.level1.alias=SSD;alluxio.master.tieredstore.global.level2.alias=HDD;alluxio.worker.tieredstore.levels=1;alluxio.worker.tieredstore.level0.alias=MEM;alluxio.master.throttle.active.heap.used.ratio=0.5;alluxio.master.throttle.stressed.heap.used.ratio=0.8;alluxio.master.throttle.overloaded.heap.used.ratio=0.9;alluxio.master.throttle.active.cpu.load.ratio=0.5;alluxio.master.throttle.stressed.cpu.load.ratio=0.8;alluxio.master.throttle.overloaded.cpu.load.ratio=0.95;alluxio.master.throttle.active.heap.gc.time=1sec;alluxio.master.throttle.stressed.heap.gc.time=5sec;alluxio.master.throttle.overloaded.heap.gc.time=10sec;alluxio.master.throttle.active.rpc.queue.size=50000;alluxio.master.throttle.stressed.rpc.queue.size=100000;alluxio.master.throttle.overloaded.rpc.queue.size=150000;alluxio.user.client.cache.evictor.class=alluxio.client.file.cache.evictor.LRUCacheEvictor;alluxio.user.client.cache.evictor.nondeterministic.enabled=false;alluxio.user.client.cache.evictor.lfu.logbase=2.0;alluxio.user.client.cache.async.write.threads=16;alluxio.user.client.cache.eviction.retries=10;alluxio.user.client.cache.local.store.file.buckets=1000;alluxio.version=2.10.0-SNAPSHOT;alluxio.user.client.cache.timeout.threads=32;alluxio.network.host.resolution.timeout=5sec;alluxio.user.app.id=null;alluxio.leak.detector.exit.on.leak=false;alluxio.leak.detector.level=DISABLED;]
alluxio.client.file.cache.MultipleBloomShadowCacheManagerTest#getExistInWindow,31,[alluxio.test.mode=true;alluxio.conf.validation.enabled=true;alluxio.master.worker.connect.wait.time=5sec;alluxio.user.rpc.retry.max.sleep=3sec;alluxio.master.standby.heartbeat.interval=2min;alluxio.master.heartbeat.timeout=10min;alluxio.integration.yarn.workers.per.host.max=1;alluxio.user.file.buffer.bytes=8MB;alluxio.zookeeper.address=null;alluxio.zookeeper.enabled=false;alluxio.locality.order=node,rack;alluxio.master.tieredstore.global.levels=3;alluxio.master.tieredstore.global.level0.alias=MEM;alluxio.master.tieredstore.global.level1.alias=SSD;alluxio.master.tieredstore.global.level2.alias=HDD;alluxio.worker.tieredstore.levels=1;alluxio.worker.tieredstore.level0.alias=MEM;alluxio.master.throttle.active.heap.used.ratio=0.5;alluxio.master.throttle.stressed.heap.used.ratio=0.8;alluxio.master.throttle.overloaded.heap.used.ratio=0.9;alluxio.master.throttle.active.cpu.load.ratio=0.5;alluxio.master.throttle.stressed.cpu.load.ratio=0.8;alluxio.master.throttle.overloaded.cpu.load.ratio=0.95;alluxio.master.throttle.active.heap.gc.time=1sec;alluxio.master.throttle.stressed.heap.gc.time=5sec;alluxio.master.throttle.overloaded.heap.gc.time=10sec;alluxio.master.throttle.active.rpc.queue.size=50000;alluxio.master.throttle.stressed.rpc.queue.size=100000;alluxio.master.throttle.overloaded.rpc.queue.size=150000;alluxio.user.client.cache.shadow.window=24h;alluxio.user.client.cache.shadow.memory.overhead=125MB;]
alluxio.client.file.cache.TimeBoundPageStoreTest#getTimeout,36,[alluxio.test.mode=true;alluxio.conf.validation.enabled=true;alluxio.master.worker.connect.wait.time=5sec;alluxio.user.rpc.retry.max.sleep=3sec;alluxio.master.standby.heartbeat.interval=2min;alluxio.master.heartbeat.timeout=10min;alluxio.integration.yarn.workers.per.host.max=1;alluxio.user.file.buffer.bytes=8MB;alluxio.zookeeper.address=null;alluxio.zookeeper.enabled=false;alluxio.locality.order=node,rack;alluxio.master.tieredstore.global.levels=3;alluxio.master.tieredstore.global.level0.alias=MEM;alluxio.master.tieredstore.global.level1.alias=SSD;alluxio.master.tieredstore.global.level2.alias=HDD;alluxio.worker.tieredstore.levels=1;alluxio.worker.tieredstore.level0.alias=MEM;alluxio.master.throttle.active.heap.used.ratio=0.5;alluxio.master.throttle.stressed.heap.used.ratio=0.8;alluxio.master.throttle.overloaded.heap.used.ratio=0.9;alluxio.master.throttle.active.cpu.load.ratio=0.5;alluxio.master.throttle.stressed.cpu.load.ratio=0.8;alluxio.master.throttle.overloaded.cpu.load.ratio=0.95;alluxio.master.throttle.active.heap.gc.time=1sec;alluxio.master.throttle.stressed.heap.gc.time=5sec;alluxio.master.throttle.overloaded.heap.gc.time=10sec;alluxio.master.throttle.active.rpc.queue.size=50000;alluxio.master.throttle.stressed.rpc.queue.size=100000;alluxio.master.throttle.overloaded.rpc.queue.size=150000;alluxio.user.client.cache.store.type=LOCAL;alluxio.user.client.cache.local.store.file.buckets=1000;alluxio.version=2.10.0-SNAPSHOT;alluxio.user.client.cache.timeout.threads=32;alluxio.user.client.cache.store.overhead=null;alluxio.network.host.resolution.timeout=5sec;alluxio.user.app.id=null;]
alluxio.util.FileSystemOptionsUtilsTest#mountOptionsDefaults,32,[alluxio.test.mode=true;alluxio.conf.validation.enabled=true;alluxio.master.worker.connect.wait.time=5sec;alluxio.user.rpc.retry.max.sleep=3sec;alluxio.master.standby.heartbeat.interval=2min;alluxio.master.heartbeat.timeout=10min;alluxio.integration.yarn.workers.per.host.max=1;alluxio.user.file.buffer.bytes=8MB;alluxio.zookeeper.address=null;alluxio.zookeeper.enabled=false;alluxio.locality.order=node,rack;alluxio.master.tieredstore.global.levels=3;alluxio.master.tieredstore.global.level0.alias=MEM;alluxio.master.tieredstore.global.level1.alias=SSD;alluxio.master.tieredstore.global.level2.alias=HDD;alluxio.worker.tieredstore.levels=1;alluxio.worker.tieredstore.level0.alias=MEM;alluxio.master.throttle.active.heap.used.ratio=0.5;alluxio.master.throttle.stressed.heap.used.ratio=0.8;alluxio.master.throttle.overloaded.heap.used.ratio=0.9;alluxio.master.throttle.active.cpu.load.ratio=0.5;alluxio.master.throttle.stressed.cpu.load.ratio=0.8;alluxio.master.throttle.overloaded.cpu.load.ratio=0.95;alluxio.master.throttle.active.heap.gc.time=1sec;alluxio.master.throttle.stressed.heap.gc.time=5sec;alluxio.master.throttle.overloaded.heap.gc.time=10sec;alluxio.master.throttle.active.rpc.queue.size=50000;alluxio.master.throttle.stressed.rpc.queue.size=100000;alluxio.master.throttle.overloaded.rpc.queue.size=150000;alluxio.user.file.metadata.sync.interval=-1;alluxio.user.file.create.ttl=-1;alluxio.user.file.create.ttl.action=DELETE;]
alluxio.client.file.cache.QuotaPageMetaStoreTest#removeNotExist,31,[alluxio.test.mode=true;alluxio.conf.validation.enabled=true;alluxio.master.worker.connect.wait.time=5sec;alluxio.user.rpc.retry.max.sleep=3sec;alluxio.master.standby.heartbeat.interval=2min;alluxio.master.heartbeat.timeout=10min;alluxio.integration.yarn.workers.per.host.max=1;alluxio.user.file.buffer.bytes=8MB;alluxio.zookeeper.address=null;alluxio.zookeeper.enabled=false;alluxio.locality.order=node,rack;alluxio.master.tieredstore.global.levels=3;alluxio.master.tieredstore.global.level0.alias=MEM;alluxio.master.tieredstore.global.level1.alias=SSD;alluxio.master.tieredstore.global.level2.alias=HDD;alluxio.worker.tieredstore.levels=1;alluxio.worker.tieredstore.level0.alias=MEM;alluxio.master.throttle.active.heap.used.ratio=0.5;alluxio.master.throttle.stressed.heap.used.ratio=0.8;alluxio.master.throttle.overloaded.heap.used.ratio=0.9;alluxio.master.throttle.active.cpu.load.ratio=0.5;alluxio.master.throttle.stressed.cpu.load.ratio=0.8;alluxio.master.throttle.overloaded.cpu.load.ratio=0.95;alluxio.master.throttle.active.heap.gc.time=1sec;alluxio.master.throttle.stressed.heap.gc.time=5sec;alluxio.master.throttle.overloaded.heap.gc.time=10sec;alluxio.master.throttle.active.rpc.queue.size=50000;alluxio.master.throttle.stressed.rpc.queue.size=100000;alluxio.master.throttle.overloaded.rpc.queue.size=150000;alluxio.network.host.resolution.timeout=5sec;alluxio.user.app.id=null;]
alluxio.client.file.options.OutStreamOptionsTest#fields,71,[alluxio.test.mode=true;alluxio.conf.validation.enabled=true;alluxio.master.worker.connect.wait.time=5sec;alluxio.user.rpc.retry.max.sleep=3sec;alluxio.master.standby.heartbeat.interval=2min;alluxio.master.heartbeat.timeout=10min;alluxio.integration.yarn.workers.per.host.max=1;alluxio.user.file.buffer.bytes=8MB;alluxio.zookeeper.address=null;alluxio.zookeeper.enabled=false;alluxio.locality.order=node,rack;alluxio.master.tieredstore.global.levels=3;alluxio.master.tieredstore.global.level0.alias=MEM;alluxio.master.tieredstore.global.level1.alias=SSD;alluxio.master.tieredstore.global.level2.alias=HDD;alluxio.worker.tieredstore.levels=1;alluxio.worker.tieredstore.level0.alias=MEM;alluxio.master.throttle.active.heap.used.ratio=0.5;alluxio.master.throttle.stressed.heap.used.ratio=0.8;alluxio.master.throttle.overloaded.heap.used.ratio=0.9;alluxio.master.throttle.active.cpu.load.ratio=0.5;alluxio.master.throttle.stressed.cpu.load.ratio=0.8;alluxio.master.throttle.overloaded.cpu.load.ratio=0.95;alluxio.master.throttle.active.heap.gc.time=1sec;alluxio.master.throttle.stressed.heap.gc.time=5sec;alluxio.master.throttle.overloaded.heap.gc.time=10sec;alluxio.master.throttle.active.rpc.queue.size=50000;alluxio.master.throttle.stressed.rpc.queue.size=100000;alluxio.master.throttle.overloaded.rpc.queue.size=150000;alluxio.security.authentication.type=SIMPLE;alluxio.user.worker.list.refresh.interval=2min;alluxio.master.rpc.addresses=null;alluxio.master.rpc.port=19998;alluxio.master.embedded.journal.addresses=null;alluxio.master.hostname=null;alluxio.network.ip.address.used=false;alluxio.network.host.resolution.timeout=5sec;alluxio.master.embedded.journal.port=19200;alluxio.user.metrics.collection.enabled=true;alluxio.metrics.conf.file=/opt/alluxio/conf/metrics.properties;alluxio.conf.dir=${alluxio.home}/conf;alluxio.home=/opt/alluxio;alluxio.user.app.id=null;alluxio.user.metrics.heartbeat.interval=10sec;alluxio.user.file.master.client.pool.size.min=0;alluxio.user.file.master.client.pool.size.max=500;alluxio.user.file.master.client.pool.gc.interval=120sec;alluxio.user.file.master.client.pool.gc.threshold=120sec;alluxio.user.block.master.client.pool.size.min=0;alluxio.user.block.master.client.pool.size.max=500;alluxio.user.block.master.client.pool.gc.interval=120sec;alluxio.user.block.master.client.pool.gc.threshold=120sec;alluxio.user.logging.threshold=10s;alluxio.user.conf.sync.interval=1min;alluxio.user.file.metadata.sync.interval=-1;alluxio.user.block.size.bytes.default=64MB;alluxio.user.block.write.location.policy.class=alluxio.client.block.policy.LocalFirstPolicy;alluxio.locality.script=alluxio-locality.sh;alluxio.locality.node=null;alluxio.locality.rack=null;alluxio.user.hostname=null;alluxio.user.file.write.tier.default=0;alluxio.user.file.writetype.default=ASYNC_THROUGH;alluxio.security.login.username=null;alluxio.security.group.mapping.cache.timeout=1min;alluxio.security.authorization.permission.umask=022;alluxio.user.file.persistence.initial.wait.time=0;alluxio.user.file.replication.durable=1;alluxio.user.file.replication.max=-1;alluxio.user.file.replication.min=0;alluxio.user.file.target.media=null;]
alluxio.client.file.cache.LocalCacheManagerWithMemPageStoreTest#getExist,44,[alluxio.test.mode=true;alluxio.conf.validation.enabled=true;alluxio.master.worker.connect.wait.time=5sec;alluxio.user.rpc.retry.max.sleep=3sec;alluxio.master.standby.heartbeat.interval=2min;alluxio.master.heartbeat.timeout=10min;alluxio.integration.yarn.workers.per.host.max=1;alluxio.user.file.buffer.bytes=8MB;alluxio.zookeeper.address=null;alluxio.zookeeper.enabled=false;alluxio.locality.order=node,rack;alluxio.master.tieredstore.global.levels=3;alluxio.master.tieredstore.global.level0.alias=MEM;alluxio.master.tieredstore.global.level1.alias=SSD;alluxio.master.tieredstore.global.level2.alias=HDD;alluxio.worker.tieredstore.levels=1;alluxio.worker.tieredstore.level0.alias=MEM;alluxio.master.throttle.active.heap.used.ratio=0.5;alluxio.master.throttle.stressed.heap.used.ratio=0.8;alluxio.master.throttle.overloaded.heap.used.ratio=0.9;alluxio.master.throttle.active.cpu.load.ratio=0.5;alluxio.master.throttle.stressed.cpu.load.ratio=0.8;alluxio.master.throttle.overloaded.cpu.load.ratio=0.95;alluxio.master.throttle.active.heap.gc.time=1sec;alluxio.master.throttle.stressed.heap.gc.time=5sec;alluxio.master.throttle.overloaded.heap.gc.time=10sec;alluxio.master.throttle.active.rpc.queue.size=50000;alluxio.master.throttle.stressed.rpc.queue.size=100000;alluxio.master.throttle.overloaded.rpc.queue.size=150000;alluxio.user.client.cache.evictor.class=alluxio.client.file.cache.evictor.LRUCacheEvictor;alluxio.user.client.cache.evictor.nondeterministic.enabled=false;alluxio.user.client.cache.evictor.lfu.logbase=2.0;alluxio.user.client.cache.async.restore.enabled=true;alluxio.user.client.cache.async.write.threads=16;alluxio.user.client.cache.eviction.retries=10;alluxio.user.client.cache.dirs=/tmp/alluxio_cache;alluxio.user.client.cache.local.store.file.buckets=1000;alluxio.version=2.10.0-SNAPSHOT;alluxio.user.client.cache.timeout.duration=-1;alluxio.user.client.cache.timeout.threads=32;alluxio.network.host.resolution.timeout=5sec;alluxio.user.app.id=null;alluxio.leak.detector.exit.on.leak=false;alluxio.leak.detector.level=DISABLED;]
